,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
11,abf cubic_spline x  1 @ [1],844281085,,perlin_873099211,abf cubic_spline,1,3,1,1,1,-1.4023361138981727e-08,0.0350049,9.61026785266295,3.448407e-09,0.32000428,0.0010687969042919576,0.04090300668030977,0.060708165
12,abf cubic_spline x  1 @ [1],844281085,,perlin_46852263,abf cubic_spline,1,0,1,1,1,-1.4331272613077317e-08,0.18667595,5.708936906022778,1.6855921e-08,0.69499534,0.01281672460027039,0.3121493384242058,0.21169744
13,abf cubic_spline x  1 @ [1],844281085,,perlin_46852263,abf cubic_spline,1,1,1,1,1,-7.701297621842684e-08,0.0500335,7.439022448286671,5.520466e-10,0.27743635,0.005267302272841334,0.07837481983006,0.06099855
14,abf cubic_spline x  1 @ [1],844281085,,perlin_46852263,abf cubic_spline,1,2,1,1,1,-1.813872385625359e-08,0.12340885,4.943716976836666,5.981161e-09,0.38522825,0.009890577988699079,0.22670968621969223,0.122205
15,abf cubic_spline x  1 @ [1],844281085,,perlin_46852263,abf cubic_spline,1,3,1,1,1,2.822039824046385e-09,0.10462222,8.135199902701627,1.7533115e-08,0.68099475,0.016212671995162964,0.11013803072273731,0.15453126
0,abf cubic_spline x  2 @ [1],1050666582,,perlin_778030991,abf cubic_spline,2,0,2,1,1,5.152754778414703e-09,0.09272656,7.825869942106816,3.3772984e-11,0.562087,0.006767646060325205,0.0844296608120203,0.14850572
1,abf cubic_spline x  2 @ [1],1050666582,,perlin_778030991,abf cubic_spline,2,1,2,1,1,9.569263492714697e-09,0.08451836,6.376865586695054,3.272215e-08,0.36698893,0.014810222201049328,0.1088985837996006,0.09737096
2,abf cubic_spline x  2 @ [1],1050666582,,perlin_778030991,abf cubic_spline,2,2,2,1,1,-3.1699951552610628e-09,0.07527635,6.511298479295591,6.8458506e-10,0.3371089,0.013656551018357277,0.10588077642023563,0.082196034
3,abf cubic_spline x  2 @ [1],1050666582,,perlin_778030991,abf cubic_spline,2,3,2,1,1,-1.1264477350891866e-08,0.040183872,8.219132535910711,2.2352475e-07,0.2666533,0.00897669279947877,0.04191049840301275,0.056761917
4,abf cubic_spline x  2 @ [1],1050666582,,perlin_297699213,abf cubic_spline,2,0,2,1,1,-1.1419711842819424e-09,0.17091906,6.537950830306554,1.3648105e-10,0.7701895,0.04062898736447096,0.19893965125083923,0.19743429
5,abf cubic_spline x  2 @ [1],1050666582,,perlin_297699213,abf cubic_spline,2,1,2,1,1,-1.0257168447935783e-08,0.09859328,7.515168559991521,2.5593238e-08,0.5563866,0.007763432804495096,0.13284923881292343,0.1293676
6,abf cubic_spline x  2 @ [1],1050666582,,perlin_297699213,abf cubic_spline,2,2,2,1,1,6.66355093326132e-09,0.096223876,5.564592400419713,6.840588e-08,0.34651834,0.009603302227333188,0.1651737168431282,0.096611194
7,abf cubic_spline x  2 @ [1],1050666582,,perlin_297699213,abf cubic_spline,2,3,2,1,1,-1.7341512448254548e-08,0.06690459,8.393893277515506,7.0832016e-09,0.46223086,0.0051133360248059034,0.07497942261397839,0.0985156
8,abf cubic_spline x  2 @ [1],1050666582,,perlin_873099211,abf cubic_spline,2,0,2,1,1,-7.1315133798321995e-09,0.17470895,4.993369557449905,6.3983094e-07,0.55161726,0.017612715251743793,0.3181479200720787,0.18003134
9,abf cubic_spline x  2 @ [1],1050666582,,perlin_873099211,abf cubic_spline,2,1,2,1,1,7.551639313874148e-10,0.14303893,7.107595954345946,1.4497397e-07,0.7348548,0.028588314075022936,0.1871647760272026,0.16666517
10,abf cubic_spline x  2 @ [1],1050666582,,perlin_873099211,abf cubic_spline,2,2,2,1,1,-1.9973401821360426e-08,0.061121173,6.512996122876832,1.9787194e-10,0.2738492,0.006782942800782621,0.10199959762394428,0.077737294
